,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Real Values,Predicted Values
97,98,7.wav,0,-9210.951,-471.7499,90.82421,65.999626,-32.813316,-32.500343,-2.9818413,0.8703433,-13.575711,-2.5804582,-1.3726012,0.12801196,-4.4142523,-0.8251973,-0.16606046,-0.29886174,-0.04702869,-1.5722363,-0.60709506,0.6536837,1,1.0
98,99,11.wav,0,-9210.206,-471.1323,90.68189,65.67198,-32.59853,-32.353996,-3.0210123,1.0831372,-13.998661,-2.4016564,-0.78937536,0.7228693,-5.345025,0.52974063,-0.17049305,0.40674722,-0.3276035,0.051359683,0.03216156,0.19007379,1,1.0
99,100,12.wav,0,-9210.278,-471.16342,90.61525,65.54338,-31.765985,-32.752247,-1.2125138,2.302291,-13.831551,-1.9863808,-0.9018058,0.6656998,-5.137,0.98674065,-0.29629552,0.3368738,-0.29631478,0.026645748,-0.4259593,0.3029325,1,1.0
100,101,/content/drive/MyDrive/ReCirCor/training_data/training_data/13918_AV.wav,1,-7577.7603,-533.0311,156.84175,44.541054,-46.109295,-34.095562,-4.3071756,-0.19760384,-5.1618524,-1.8356326,-13.325505,-0.030688815,1.2648022,0.65831536,0.46317607,-0.01581386,0.46948197,-0.091674425,0.44226062,0.0020521316,1,1.0
101,102,/content/drive/MyDrive/ReCirCor/training_data/training_data/13918_PV.wav,1,-7418.8057,-335.22342,-60.843628,-6.0339656,-41.88853,-27.291653,-1.3156133,-0.7331557,-7.813066,-2.1414843,6.869949,-0.09583496,1.398581,0.74502856,-1.0277528,0.42301536,-0.50649035,-0.13559842,0.18362975,-0.19462904,1,1.0
102,103,/content/drive/MyDrive/ReCirCor/training_data/training_data/13918_TV.wav,1,-7794.7007,-399.6855,242.63412,17.509823,-37.967346,-31.499153,-0.0542249,0.1958118,-2.0383897,-0.6630062,-9.790625,0.0730446,1.0781573,0.53807503,1.1306273,0.40513209,0.32592618,-0.6968517,0.24152961,-0.2782726,1,1.0
103,104,/content/drive/MyDrive/ReCirCor/training_data/training_data/13918_MV.wav,1,-8155.137,-399.30923,122.44563,20.03285,-30.072472,-25.822027,-2.2440858,-0.027862499,-10.287869,-2.2269087,3.9599357,-0.45916566,1.8424772,0.7371755,1.3175937,-0.42763242,-0.75364053,-0.06682222,0.3057062,-0.05744927,1,1.0
104,105,/content/drive/MyDrive/ReCirCor/training_data/training_data/14241_AV.wav,1,-6980.304,-483.06732,-193.52411,-147.70561,27.93153,46.503704,4.404943,-4.02519,-5.6316233,-1.4871881,-2.0631,-0.19179837,1.0741245,0.946005,-0.42066678,0.64083475,-0.5510735,-0.32935467,-0.82342714,0.61201155,1,1.0
105,106,/content/drive/MyDrive/ReCirCor/training_data/training_data/14241_PV.wav,1,-4023.8518,-1559.6415,-718.71893,-72.14022,57.285606,47.60695,2.6185036,-2.2964246,-8.994302,-2.777234,-0.14484644,-0.16188818,0.86436075,0.95939595,0.42817184,0.1885172,-0.28955793,-0.23193926,-0.73043716,-0.102386355,1,1.0
106,107,/content/drive/MyDrive/ReCirCor/training_data/training_data/14241_TV.wav,1,-5696.8867,-488.38577,-615.1354,-743.9977,551.916,448.90222,21.711237,-15.943294,-4.099897,-2.3013775,1.5762646,-0.253916,0.4661473,-0.85797614,-0.6834749,0.16251132,-0.3156494,0.17022139,-0.6280551,-0.65645355,1,1.0
107,108,/content/drive/MyDrive/ReCirCor/training_data/training_data/14241_MV.wav,1,20940.982,-2094.053,-765.176,107.44749,-224.749,31.52608,-24.428692,-6.544661,-2.0026379,-4.7937903,2.201177,-0.16242652,0.9481305,-0.3781038,-0.7991491,0.22949234,-0.28660178,0.20424789,-0.05880811,-0.7372469,1,0.0
108,109,/content/drive/MyDrive/ReCirCor/training_data/training_data/14998_AV.wav,1,-6863.9897,-252.37036,60.638466,-4.1097565,-10.640725,-11.194613,2.172865,0.6630095,-13.409493,-1.7210997,-1.8250037,-0.4262591,2.1328285,1.2502447,-1.132982,0.22251363,-1.0765249,-0.33015558,0.41881403,-0.3023392,0,1.0
109,110,/content/drive/MyDrive/ReCirCor/training_data/training_data/14998_PV.wav,1,-7636.637,-204.48419,-197.24544,-54.59071,21.26371,1.6265656,9.361923,0.5675635,-14.014836,-0.82780504,1.0523556,-0.027049784,1.4606177,1.1955584,-1.2749697,-0.1638677,-0.81650424,-0.06819007,-0.04029985,-0.23843308,0,1.0
110,111,/content/drive/MyDrive/ReCirCor/training_data/training_data/14998_TV.wav,1,5034.1543,-314.072,-1099.166,-83.94264,-114.94211,15.401623,-7.9270062,-4.5505967,-12.884067,-4.440618,4.2235928,-0.26370153,1.5757285,0.57714075,0.8394557,0.7114907,0.42051202,0.58464676,0.42398712,-0.53402054,0,0.0
111,112,/content/drive/MyDrive/ReCirCor/training_data/training_data/14998_MV.wav,1,28571.557,3774.9,799.9502,-25.746447,-59.730556,183.90158,-32.244602,-12.88992,-8.710349,-3.8158827,-0.22891285,-0.5344832,1.3754895,0.6861091,-0.17043231,1.2356453,0.05830516,-0.2713819,0.20246711,-0.16253065,0,0.0
112,113,/content/drive/MyDrive/ReCirCor/training_data/training_data/23625_AV.wav,1,2055.2273,239.30975,-699.9162,313.79138,-76.5166,23.948309,-19.938345,-3.3128498,-2.7707305,-2.2877011,1.9352556,-0.37679982,0.7890013,-0.043726284,0.10780736,0.25440285,0.1338779,-0.22854513,-0.47823453,1.0257853,0,0.0
113,114,/content/drive/MyDrive/ReCirCor/training_data/training_data/23625_PV.wav,1,-2188.7239,-811.4818,-589.5408,197.75722,-61.82068,2.0259838,-9.81952,-1.9425296,-6.4150534,-2.417029,0.8866249,-0.35758203,1.4805264,0.2725189,1.3281935,-0.50723636,-0.32254592,-0.2352723,0.3183603,-0.5458908,0,0.0
114,115,/content/drive/MyDrive/ReCirCor/training_data/training_data/23625_TV.wav,1,-5793.1836,-133.9158,-171.64253,64.8298,-29.635403,-1.1375381,-6.5124307,-2.7884862,-0.7808279,-1.5256164,17.955063,-0.37453687,0.7662629,-0.763697,0.30108142,0.48372734,0.038616396,0.17140836,-0.095494434,1.1458138,0,1.0
115,116,/content/drive/MyDrive/ReCirCor/training_data/training_data/23625_MV.wav,1,-9085.425,-432.59827,101.32488,68.71696,-33.59748,-31.921158,-4.454271,-0.6778775,-0.9804874,-1.3052262,-22.799488,-0.36132887,1.2234396,-0.9733425,-1.1773462,-0.977639,0.11440111,-1.581243,0.54370826,0.21944144,0,0.0
116,117,/content/drive/MyDrive/ReCirCor/training_data/training_data/24160_AV.wav,1,-4840.018,192.99467,401.48386,42.73564,-17.206581,-21.548658,-6.629881,-1.9288851,-0.81639576,-1.2714722,9.586722,-0.23607358,1.0737733,0.36379054,0.5545725,-0.08167854,-0.21042366,0.22069634,0.38855872,-0.25698256,0,1.0
117,118,/content/drive/MyDrive/ReCirCor/training_data/training_data/24160_PV.wav,1,-6696.236,-433.00592,-13.858839,129.85619,-39.793415,-23.65377,-5.8539534,-0.15559542,-8.305209,-1.9488082,15.219996,-0.23539086,1.0570374,-0.30226654,-0.52016914,0.44169965,0.10807406,-0.67069143,0.28017375,0.24363947,0,0.0
118,119,/content/drive/MyDrive/ReCirCor/training_data/training_data/24160_TV.wav,1,-8724.163,-525.40283,53.812874,60.428543,-38.606873,-32.0912,-3.9107006,-2.1808972,14.188972,0.47379,5.4373083,-0.12252562,0.7802087,0.24581812,1.6580492,-0.6616462,-0.4431503,-0.2047635,0.85736,-0.16951379,0,1.0
119,120,/content/drive/MyDrive/ReCirCor/training_data/training_data/24160_MV.wav,1,-6543.2,-207.8599,43.64605,-32.866154,19.044586,11.205216,-1.9298171,-4.4745207,14.45338,0.3942489,9.956407,-0.25513938,0.95342356,0.2678376,0.46432075,1.1622401,-0.30005947,-0.6343895,0.17056477,0.06266608,0,1.0
120,121,/content/drive/MyDrive/ReCirCor/training_data/training_data/2530_AV.wav,1,133216.81,-137.52605,-445.02945,1302.3914,-880.9072,242.41913,-147.0584,-25.338606,-0.7528912,-14.557703,0.13064066,-0.28481108,0.26755348,-1.0096507,0.122024946,0.23064211,0.5430227,0.29987666,-0.08978923,-0.3626135,0,0.0
121,122,/content/drive/MyDrive/ReCirCor/training_data/training_data/2530_PV.wav,1,-8588.956,-272.58035,109.70903,35.672478,-27.721382,-24.586107,-3.6079648,-0.20695582,-13.733763,-2.7126157,8.163655,-0.30843365,0.78929263,-0.91922027,-1.0960377,-0.8121581,1.0447221,0.29030097,0.7765906,0.13374606,0,1.0
122,123,/content/drive/MyDrive/ReCirCor/training_data/training_data/2530_TV.wav,1,-8382.795,-311.40915,224.71054,8.374594,-22.859943,-24.84931,-1.4438384,-0.089056745,-8.508952,-1.9330207,18.193205,-0.2869453,0.9425734,-0.2468734,1.8514524,-0.983496,0.45816618,-0.055364087,0.2517145,-0.43009818,0,1.0
123,124,/content/drive/MyDrive/ReCirCor/training_data/training_data/2530_MV.wav,1,-8658.726,-71.87661,176.10176,24.66727,-14.635204,-16.349045,-3.255564,-1.2901194,-2.3151913,-1.2597274,-13.418711,-0.36879668,2.048956,0.19920382,-1.2361557,-0.068240546,-0.7362012,0.15851024,0.9060379,-0.19945164,0,1.0
124,125,/content/drive/MyDrive/ReCirCor/training_data/training_data/29045_AV.wav,1,-9172.987,-439.84045,84.405075,57.201992,-29.31835,-28.777792,-3.633123,0.013640323,-12.026518,-2.6519175,-5.891415,-0.5735516,2.496168,0.50436634,1.3663211,-0.46036512,-0.8249023,-0.31003442,0.82683885,0.58766896,1,1.0
125,126,/content/drive/MyDrive/ReCirCor/training_data/training_data/29045_PV.wav,1,-8909.787,-454.98688,79.05064,57.357246,-30.491098,-28.870432,-3.265543,0.0834013,-11.974611,-2.635298,-2.3679411,-0.45337453,1.6819656,0.5102976,0.14756617,1.4175758,-0.4284445,0.04011427,0.37098065,0.6732829,1,1.0
126,127,/content/drive/MyDrive/ReCirCor/training_data/training_data/29045_TV.wav,1,-8733.359,-444.64185,76.77115,52.728348,-30.051188,-27.734549,-3.6156754,0.11507807,-13.8509,-2.8099053,2.841009,-0.47752824,2.0179157,0.6635106,1.3201927,0.03506836,-0.40339485,-0.5252781,0.7517981,-0.42061934,1,1.0
127,128,/content/drive/MyDrive/ReCirCor/training_data/training_data/29045_MV.wav,1,-9166.249,-463.6002,84.45932,61.718033,-31.708563,-30.344986,-3.903853,0.05071869,-11.852891,-2.6937735,-7.2107844,-0.7287503,2.8558211,-0.23408788,-0.8028999,0.2617634,-0.6445211,-0.9167204,1.1212575,0.24171072,1,1.0
128,129,/content/drive/MyDrive/ReCirCor/training_data/training_data/31737_AV.wav,1,-8274.5625,-232.20499,91.29271,3.9736233,-21.104889,-23.458677,0.68110466,1.9844229,-9.278343,-2.2709334,-2.0680397,-0.17365685,0.403799,0.21304488,0.8830584,-0.3114085,0.9311327,0.7899881,0.25770324,0.08069934,0,1.0
129,130,/content/drive/MyDrive/ReCirCor/training_data/training_data/31737_PV.wav,1,-7122.9473,-224.06207,214.46057,38.9699,-19.818295,-24.818014,-0.4026424,-0.49482557,-7.9561043,-1.4330273,10.121808,-0.29820067,1.8626335,0.69636846,1.3318168,0.16884279,-0.30258727,-1.0919803,0.96619296,-0.5235709,0,1.0
130,131,/content/drive/MyDrive/ReCirCor/training_data/training_data/31737_TV.wav,1,-4122.213,-1333.0161,-303.48932,78.78441,-95.21436,-41.421986,-3.15179,0.8280865,-5.6897993,-1.2405641,13.857117,0.13832274,1.7050979,1.4305922,1.9528567,0.5550771,-0.86358845,-0.54406315,0.7500884,-1.0334363,0,0.0
131,132,/content/drive/MyDrive/ReCirCor/training_data/training_data/31737_MV.wav,1,-7641.1416,-398.58762,127.86094,57.62408,-34.07146,-24.583696,-4.5589094,-2.0030735,8.711142,0.0039387657,14.07802,-0.035973582,1.4906441,1.308887,1.1098875,0.71467614,-0.7031597,-1.1331915,0.44850144,-0.6420285,0,1.0
132,133,/content/drive/MyDrive/ReCirCor/training_data/training_data/33151_AV.wav,1,-8761.423,-512.56696,75.488785,51.666763,-38.478275,-32.339138,-3.6712823,-0.80613005,-1.1537551,-1.393766,-2.4055164,-0.032337833,0.39481106,0.40570033,1.4960929,-0.82026637,-0.11047744,-0.2011496,-0.16697662,0.069554836,1,1.0
133,134,/content/drive/MyDrive/ReCirCor/training_data/training_data/33151_PV.wav,1,-9156.2295,-450.94012,94.1738,64.09209,-32.833042,-31.220678,-4.193493,0.20665649,-14.294286,-2.9672542,3.0727787,-0.5514985,1.7133387,-0.43516055,-1.0136446,-0.4134256,-0.6665398,-0.42587784,0.51023287,0.27286687,1,1.0
134,135,/content/drive/MyDrive/ReCirCor/training_data/training_data/33151_TV.wav,1,-9068.572,-437.80057,85.7231,55.915226,-29.954618,-28.842737,-3.6400344,0.25933793,-14.066553,-2.8301501,1.3334049,-0.41496807,0.8539541,-0.47969145,-1.2667576,-0.8730547,0.22556031,-0.018726535,0.68046165,-0.013114896,1,1.0
135,136,/content/drive/MyDrive/ReCirCor/training_data/training_data/33151_MV.wav,1,-8475.206,-138.38147,60.50396,16.103098,-25.730917,-19.172548,-2.7304156,-1.1063406,-8.727036,-2.072237,-4.45282,-0.42708406,1.3881574,-0.022966579,-1.2257446,-0.33778176,-0.4862307,0.41050297,0.68228775,-0.17772754,1,1.0
136,137,/content/drive/MyDrive/ReCirCor/training_data/training_data/36327_AV.wav,1,-9137.309,-467.10147,93.00382,65.92077,-33.913044,-31.954765,-4.3334055,0.15846133,-13.849,-3.0106616,-1.6816432,-0.74801016,2.5638063,-1.052142,-0.13088135,0.7432736,-0.038048364,-0.9155184,1.3723843,0.8295141,1,1.0
137,138,/content/drive/MyDrive/ReCirCor/training_data/training_data/36327_PV.wav,1,-9036.35,-459.99048,92.78016,65.768265,-33.91424,-31.83357,-4.3273287,0.12965257,-13.907596,-3.0015376,1.661969,-0.75687015,2.9744482,-0.19985512,1.3973002,0.64878905,-1.3123674,0.27310485,1.325596,0.60965276,1,1.0
138,139,/content/drive/MyDrive/ReCirCor/training_data/training_data/36327_TV.wav,1,-9023.586,-443.73703,124.281525,67.075165,-34.950558,-32.71135,-4.5630765,0.19754131,-14.165985,-3.0689065,0.01799185,-0.7960808,2.9588647,-0.5789881,0.669003,2.268628,-1.1426219,0.3375561,1.4229443,0.69293946,1,1.0
139,140,/content/drive/MyDrive/ReCirCor/training_data/training_data/36327_MV.wav,1,-8750.401,-473.3967,105.10139,69.36214,-37.864414,-32.56394,-5.0798035,-1.8674091,10.346479,-0.20494984,-8.050587,-0.55581796,2.6344109,0.033237,-0.23443757,2.009714,-2.1009195,1.0232284,1.9315768,0.17601028,1,0.0
140,141,/content/drive/MyDrive/ReCirCor/training_data/training_data/38337_AV.wav,1,-7202.9146,577.9003,-313.87372,-176.9463,59.974216,56.50903,12.160824,-1.267573,-10.750533,-2.1438792,1.7889262,0.020112235,1.1586561,1.4482852,-0.23522402,0.49586737,-0.5688567,-0.37862948,-0.39724857,0.8676776,0,1.0
141,142,/content/drive/MyDrive/ReCirCor/training_data/training_data/38337_MV.wav,1,-8464.515,-513.3822,-54.048977,29.786963,-4.2125144,-6.917678,-1.9889723,0.23229735,-14.04684,-3.1410847,-0.19956633,-0.33256066,1.6869215,1.4466925,-1.3666695,-0.292593,-1.1695864,0.021552078,0.46013838,0.36426815,0,1.0
142,143,/content/drive/MyDrive/ReCirCor/training_data/training_data/39043_AV.wav,1,-7911.664,-377.36856,168.27985,42.2819,-36.097145,-29.482353,-4.3394613,-0.12257284,-10.822406,-2.561535,-4.105585,-0.3003214,0.8954392,0.4011279,1.7030375,-0.8434739,0.12638722,0.08366044,0.34947795,0.055463836,0,1.0
143,144,/content/drive/MyDrive/ReCirCor/training_data/training_data/39043_PV.wav,1,-8209.547,-219.44923,146.60416,52.416763,-28.428848,-23.355711,-4.307911,-1.8439628,7.489718,-0.2753091,1.9123966,-0.20155676,0.8856724,0.4168945,-0.5824472,-0.22710867,-0.32939672,-0.19273643,0.016977714,-0.41309312,0,1.0
144,145,/content/drive/MyDrive/ReCirCor/training_data/training_data/39043_TV.wav,1,-7143.6074,-508.64664,-207.18268,42.399788,-32.949574,-15.554438,0.84469646,-0.8772404,-2.22213,-1.1874126,6.757597,-0.14324978,0.58820146,-0.24649297,1.1204336,-0.57426673,0.2707616,0.50004375,-0.14498903,-0.21879438,0,1.0
145,146,/content/drive/MyDrive/ReCirCor/training_data/training_data/39043_MV.wav,1,-7257.4937,-192.86465,303.93954,60.21636,-41.73773,-31.763208,-6.0488405,-0.9298833,-1.2925935,-1.5343127,-8.896571,-0.44113782,1.6308894,-0.14271703,-0.8004717,0.22818947,-0.37729764,-0.7066214,0.5607038,0.5420927,0,1.0
146,147,/content/drive/MyDrive/ReCirCor/training_data/training_data/39403_AV.wav,1,-6178.9204,202.74738,635.6326,62.471252,-30.317968,-25.3676,-7.540426,-0.21823168,-9.815109,-2.3220015,4.84717,-0.4967254,1.1568223,-0.40872332,0.35261405,0.03270099,0.26218385,-0.20611769,0.09629369,0.72640455,0,1.0
147,148,/content/drive/MyDrive/ReCirCor/training_data/training_data/39403_PV.wav,1,-4487.7275,-1144.6404,-836.07294,131.33548,-44.032475,1.1649204,47.014126,45.427727,-4.609907,-10.4083805,0.27619207,-1.7407415,-0.29047096,0.010041362,0.81668043,-1.0688398,0.44613582,-0.36714068,-1.4834245,-1.0576845,0,0.0
148,149,/content/drive/MyDrive/ReCirCor/training_data/training_data/39403_TV.wav,1,-220.33116,1421.8177,124.60618,200.42543,-12.41464,15.0539,-15.26746,8.736452,-14.248586,9.213421,2.1228375,0.9663212,0.8024621,0.8002847,1.2829741,-0.7253926,0.52052593,-0.36146018,-0.5828981,-0.29972884,0,0.0
149,150,/content/drive/MyDrive/ReCirCor/training_data/training_data/39403_MV.wav,1,-2946.295,713.701,1558.4698,-108.39895,-38.038338,-27.622952,-7.6759024,0.47527835,-10.201338,-1.3677492,-1.714966,-0.22202733,0.6929662,-0.11529437,-0.9967951,-0.16890821,0.4240825,0.22524062,-0.026976425,-0.19012195,0,1.0
150,151,/content/drive/MyDrive/ReCirCor/training_data/training_data/40058_AV.wav,1,46719.652,-2148.905,-1633.1868,1178.0824,-327.36526,202.34126,-74.40929,-11.335676,-2.3457072,-5.8010445,0.39719155,-0.39230675,0.92847794,-0.11564097,0.005072953,0.7676225,0.106203,-0.39068323,-0.13612334,-0.016769625,0,0.0
151,152,/content/drive/MyDrive/ReCirCor/training_data/training_data/40058_PV.wav,1,-8404.599,-254.49501,153.89365,68.53948,-33.273907,-30.346764,-4.98797,-0.1687746,-9.990329,-2.3830304,9.754795,-0.42436787,1.4832299,0.49226785,1.4252447,-0.066925496,-0.48850152,-0.022391992,0.096698344,0.113192774,0,1.0
152,153,/content/drive/MyDrive/ReCirCor/training_data/training_data/40058_TV.wav,1,-6796.4023,-377.22818,167.13928,87.59577,-48.18182,-28.651003,-7.2153,-0.106997386,-13.191522,-3.1484287,1.4965687,-0.6647932,2.219776,-0.5407563,-0.5956971,0.90430707,-0.009555268,-0.021408727,1.3181832,-0.48992085,0,0.0
153,154,/content/drive/MyDrive/ReCirCor/training_data/training_data/40058_MV.wav,1,-5822.061,427.56277,-128.26329,110.66355,32.421024,29.62709,-8.843542,-3.379447,4.031647,-0.8607265,1.9250635,-0.4091243,1.3460977,0.29026145,0.8103678,0.56842077,-0.27536526,0.15234955,0.46645012,-0.0042117527,0,0.0
154,155,/content/drive/MyDrive/ReCirCor/training_data/training_data/40798_AV.wav,1,13285.606,2453.4575,780.70215,-196.21182,5.3856115,109.59533,-13.967128,-9.860323,-7.0313907,-3.3572824,-1.1786704,-0.5220174,1.4984188,0.06454678,0.12944067,1.333878,0.175998,-0.10255233,-0.21718468,-0.18941298,0,1.0
155,156,/content/drive/MyDrive/ReCirCor/training_data/training_data/40798_PV.wav,1,-4915.511,-406.5707,-260.24014,-67.07523,-45.590797,-7.324728,-2.1255155,-3.1565292,-1.2968901,-1.8812572,-2.8542268,-0.40924877,1.5719273,-0.14406648,-0.49807018,0.55827385,-0.26062366,0.37616074,0.22551045,0.23696645,0,1.0
156,157,/content/drive/MyDrive/ReCirCor/training_data/training_data/40798_TV.wav,1,1085.7996,31.999859,13.108011,-353.46948,-48.847126,19.637169,-1.8322767,-4.7491775,-6.436257,-3.7825356,2.4660742,-0.37152782,1.341689,-0.19128647,1.2282513,-0.4534833,0.47357956,-0.51437837,0.35509032,-0.94718504,0,1.0
157,158,/content/drive/MyDrive/ReCirCor/training_data/training_data/40798_MV.wav,1,55117.72,-10159.143,-5324.0073,562.75604,-717.5213,-7.625633,-45.58523,-7.1552653,-3.252983,-11.261043,1.4913361,0.38756153,1.2463279,-0.1608953,0.19467363,1.1745571,0.39677402,-0.021326514,-0.015037575,-0.845326,0,0.0
158,159,/content/drive/MyDrive/ReCirCor/training_data/training_data/40840_AV.wav,1,-8833.896,-440.66504,101.972855,57.028202,-31.055958,-29.25843,-3.788356,0.26226726,-13.616386,-2.799896,-2.4320436,-0.41557398,1.6130702,0.7485356,-0.21019112,0.61985093,-0.6455731,-0.18824622,0.421963,0.7190071,1,1.0
159,160,/content/drive/MyDrive/ReCirCor/training_data/training_data/40840_PV.wav,1,-9009.074,-319.66928,73.93265,21.511206,-5.8528714,-18.216787,1.1076,1.2787089,-14.398116,-1.6147531,-0.60707617,-0.098206885,1.3300239,1.6482575,1.0555785,-0.9042321,-0.52303654,-0.24892907,-0.0074418,0.43837202,1,1.0
160,161,/content/drive/MyDrive/ReCirCor/training_data/training_data/40840_TV.wav,1,-8687.588,-410.48785,83.86914,54.690712,-21.51955,-23.61589,-3.0385737,-0.057645965,-14.390537,-2.7915452,6.053328,-0.3563686,1.039679,0.03506476,0.031775665,0.6285314,0.42194667,-0.22599806,0.24864043,0.18845601,1,1.0
161,162,/content/drive/MyDrive/ReCirCor/training_data/training_data/40840_MV.wav,1,-8886.719,-473.57098,100.48476,67.61462,-36.48122,-32.651226,-4.3940935,0.20337088,-13.916688,-2.9651313,4.9917707,-0.64857984,2.4789162,0.311274,1.5615528,0.28324193,-1.1010935,-0.5628149,1.2150365,-0.12530401,1,1.0
162,163,/content/drive/MyDrive/ReCirCor/training_data/training_data/43852_AV.wav,1,-5638.803,1488.6924,-1389.7278,-2854.9824,1914.5728,1646.1217,113.5443,-53.498405,-7.8040023,-1.3638195,-0.16913076,-0.43188474,0.2743258,-0.46157303,-0.94383186,-0.3604837,-0.44053832,0.014659895,-0.26377094,-0.85777605,0,1.0
163,164,/content/drive/MyDrive/ReCirCor/training_data/training_data/43852_PV.wav,1,-8198.487,-338.20813,119.92189,58.008408,-18.770483,-22.777334,-0.8711306,1.3043246,-14.69998,-2.1764665,8.769854,-0.40054804,1.3722128,1.169249,0.9164937,0.3077927,-0.66725546,-0.34964192,-0.14036196,0.28037688,0,1.0
164,165,/content/drive/MyDrive/ReCirCor/training_data/training_data/43852_TV.wav,1,-8163.855,-399.8294,71.605286,64.72018,-26.548063,-26.956867,-1.6621765,0.28548434,-14.293713,-2.7810159,3.7575824,-0.5418587,2.0740073,0.7988229,1.3733339,-0.024971744,-0.7835679,-0.45506516,0.40923622,-0.5091797,0,1.0
165,166,/content/drive/MyDrive/ReCirCor/training_data/training_data/43852_MV.wav,1,58934.01,-15790.252,-8781.716,327.23117,1038.871,-350.28186,157.82094,-49.939926,-9.593035,-1.042762,-0.96975744,2.0341723,0.3097776,1.3602505,-0.10103948,1.0540005,-0.6782968,-0.33696866,-0.9157256,-0.2754361,0,0.0
166,167,/content/drive/MyDrive/ReCirCor/training_data/training_data/44514_AV.wav,1,-3248.59,510.03235,47.814266,22.351435,-19.726786,23.828445,-3.0612895,-4.7133555,-10.513386,-2.121555,2.6897702,-0.39813983,0.81204545,-0.32400733,-0.3023466,0.5177332,0.54797536,0.1402667,-0.27630427,0.21796547,1,1.0
167,168,/content/drive/MyDrive/ReCirCor/training_data/training_data/44514_PV.wav,1,19586.062,-5157.528,-888.132,-134.84015,-433.7108,-113.31628,-13.6525,-0.9960689,-11.288203,-6.931772,-0.19643013,0.98897755,-0.05489932,1.1303438,0.0519229,0.42121178,0.80956024,0.41475803,0.48796466,0.56657296,1,0.0
168,169,/content/drive/MyDrive/ReCirCor/training_data/training_data/44514_TV.wav,1,8416.681,-3285.0464,-1752.2079,93.335365,-217.68051,-6.8204045,-10.228253,-3.499092,-6.8550386,-4.3967805,2.204643,-0.22363445,1.9668674,-0.04729929,0.4202534,2.0957444,0.08479564,0.15781784,0.48340932,-0.9501982,1,0.0
169,170,/content/drive/MyDrive/ReCirCor/training_data/training_data/44514_MV.wav,1,1368.3885,1055.3835,383.46725,-39.273556,28.64336,74.73457,-9.373138,-5.0670204,-8.958262,-2.8805826,-2.228714,-0.44016892,1.3994743,0.20125538,0.12505181,1.3359264,0.46204525,-0.15535404,0.42682654,0.1977028,1,1.0
170,171,/content/drive/MyDrive/ReCirCor/training_data/training_data/45843_AV.wav,1,-9078.778,-462.04202,85.70463,61.787903,-31.115395,-31.128872,-3.161485,0.29492235,-11.838037,-2.4997318,2.436344,-0.55829626,2.2279882,0.60122055,0.9467577,0.3281682,-1.1761509,-1.0006635,0.29248238,0.40522859,1,1.0
