,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Labels
548,549,/content/drive/MyDrive/ReCirCor/training_data/training_data/50126_AV.wav,1,-0.66472995,0.22919138,-0.23950012,0.06599483,0.36105037,0.23658456,-0.5129832,0.22124727,0.35220048,0.019318823,0.4394587,0.47320008,-0.15941319,-0.012719629,-0.11672074,-0.1271319,-0.13870506,0.05517931,0.10378529,0.04935047,0
679,680,/content/drive/MyDrive/ReCirCor/training_data/training_data/50238_TV.wav,1,-0.29935378,0.097163476,0.093019135,0.0915974,0.039578356,-0.32025892,0.10261019,-0.09241028,0.0026773345,0.053884864,0.1317101,0.23838934,-0.050317455,-0.03264718,0.13110995,-0.0038687459,0.028656496,0.0022062527,0.06291067,0.16143158,1
608,609,/content/drive/MyDrive/ReCirCor/training_data/training_data/50168_TV.wav,1,-0.62880486,0.07142425,-0.23250474,-0.35006356,0.2147114,-0.29944405,-0.049061835,0.21440774,0.30353388,-0.031589802,-0.007230086,-0.20749697,-0.19146587,-0.12964885,0.070550516,0.08991404,0.05567012,-0.0736228,-0.0069415597,-0.018669192,0
646,647,/content/drive/MyDrive/ReCirCor/training_data/training_data/50219_AV.wav,1,-0.16192165,-0.05441078,-0.32461417,-0.13874969,-0.26623,0.09908737,-0.02016691,-0.070730135,-0.19624004,0.18243136,0.06618206,0.02467479,0.23254254,-0.1395093,0.104473256,0.049283803,0.058959704,-0.092178434,-0.021117602,0.0018615118,0
106,107,/content/drive/MyDrive/ReCirCor/training_data/training_data/46778_MV.wav,1,-0.7206167,0.11726768,0.2316846,-0.30234006,-0.35112688,-0.036710534,-0.12369998,0.14340152,0.24091072,-0.26312995,-0.2534532,0.38180226,0.029676992,0.20162252,-0.040887848,0.18676865,0.34834164,0.6089599,0.6619173,0.03688164,1
552,553,/content/drive/MyDrive/ReCirCor/training_data/training_data/50127_AV.wav,1,-0.36312082,0.0045011966,-0.47555822,-0.25200137,0.24226168,-0.38560286,-0.0744912,0.16758707,0.10086771,0.20339921,0.095299914,0.23044185,-0.10473494,-0.2312208,0.19707868,0.042926256,0.02540058,-0.14169754,0.006558327,0.022294512,1
61,62,/content/drive/MyDrive/ReCirCor/training_data/training_data/36327_TV.wav,1,-0.6917769,0.15030067,0.54553825,-0.30440444,-0.38626286,-0.6119769,0.109225325,0.12878716,0.3473792,-0.2395315,0.17747475,-0.22206652,0.058369216,0.03213562,0.28251377,0.2710726,0.13815111,-0.114860326,-0.06864863,-0.027631631,1
645,646,/content/drive/MyDrive/ReCirCor/training_data/training_data/50218_MV.wav,1,-0.5013819,0.17830613,-0.32646397,0.140335,0.3635794,-0.09208332,0.15092047,0.117958084,-0.004173882,0.14114867,-0.11426325,0.28088036,0.01006528,-0.12841302,0.053534407,0.057045985,-0.20272408,-0.029492995,-0.041349255,0.009051484,0
143,144,/content/drive/MyDrive/ReCirCor/training_data/training_data/49610_MV.wav,1,0.2509722,-0.1412824,0.057629425,-0.0005910117,-0.21230148,-0.2291544,0.11413507,-0.17988916,-0.22493385,0.011616124,0.17946635,-0.15947315,0.26557052,-0.066001505,-0.017176714,-0.026989447,-0.01638956,-0.00786727,-0.010795514,-0.035647575,0
256,257,/content/drive/MyDrive/ReCirCor/training_data/training_data/49850_MV.wav,1,-0.3586312,0.023436246,-0.26026088,-0.16691151,-0.33456743,0.0024538434,0.012962729,0.14995134,-0.10361545,0.21083452,0.04624898,0.16221792,0.27001515,-0.12570357,-0.012533136,0.11802459,-0.031229142,0.025365343,-0.115364015,0.06757361,1
346,347,/content/drive/MyDrive/ReCirCor/training_data/training_data/49994_PV.wav,1,0.70044726,-0.189318,0.14283167,0.28642026,-0.021423394,-0.23860197,0.10447538,-0.39656374,-0.14932534,-0.16897663,0.10456257,0.07761173,0.057977527,0.03799443,-0.0011496125,-0.14722733,0.18831311,0.013175317,-0.00022711892,0.23779765,1
268,269,/content/drive/MyDrive/ReCirCor/training_data/training_data/49876_PV.wav,1,-0.19697273,-0.024651766,-0.43874598,-0.11040929,-0.2773009,0.111979924,0.23550783,0.036924373,-0.172588,0.11884588,0.09121757,-0.35511485,0.22469456,-0.09793746,-0.1317399,0.07525698,0.021096816,0.2379538,-0.199423,0.052517384,0
636,637,/content/drive/MyDrive/ReCirCor/training_data/training_data/50214_MV.wav,1,0.53859854,-0.2681194,-0.12034159,-0.12117168,-0.18845798,0.14391896,-0.31562603,-0.027514562,-0.19147918,0.030433098,-0.112681456,-0.07073307,-0.11175534,0.07318113,0.08574329,-0.14070807,0.06920379,0.025968958,0.005515574,-0.028147483,0
231,232,/content/drive/MyDrive/ReCirCor/training_data/training_data/49821_PV.wav,1,-0.033487123,-0.028823473,-0.07533063,-0.017139522,0.2152054,-0.1594038,-0.028970486,0.018478895,0.0330885,-0.1043194,0.099732876,-0.20409292,-0.09930813,-0.034695383,0.104517415,-0.04421131,-0.12591785,-0.00050763076,0.021185089,-0.014016975,1
1009,1010,/content/drive/MyDrive/ReCirCor/training_data/training_data/50667_TV.wav,1,-0.50416034,0.16350818,-0.052312892,0.012217708,-0.23848361,0.40285486,-0.17944773,-0.0048343046,0.22077389,-0.104855366,0.022506244,-0.18905748,-0.04945787,0.06442834,-0.06509806,-0.016066402,0.12666065,-0.05956402,-0.14157535,-0.045016307,0
546,547,/content/drive/MyDrive/ReCirCor/training_data/training_data/50125_TV.wav,1,-0.35592195,0.10937429,-0.4345365,0.18256922,0.4452325,-0.06081618,0.4082005,-0.08269057,0.0015125897,0.01140477,0.049736284,-0.14127797,-0.06422713,0.13301668,-0.09829651,-0.041900452,-0.05844438,-0.051566824,0.046255317,0.009640597,0
197,198,/content/drive/MyDrive/ReCirCor/training_data/training_data/49719_PV.wav,1,-0.025530789,-0.034090187,-0.028413504,0.038008887,0.2507428,-0.20778424,0.17090897,0.0027148044,-0.18268996,-0.07876538,-0.0815909,0.01627084,-0.03469285,-0.084076695,0.061656732,-0.049625922,-0.14619395,0.10118333,-0.010820743,0.038356237,0
212,213,/content/drive/MyDrive/ReCirCor/training_data/training_data/49748_AV_2.wav,1,0.672567,-0.2610573,0.5012833,-0.008978173,0.010437739,0.0324165,0.23165877,-0.26776138,0.06539966,0.14030099,-0.008583388,0.021523375,-0.049969606,-0.10409992,-0.041124504,-0.24570592,-0.039685555,0.02362212,0.09001665,0.027400082,1
771,772,/content/drive/MyDrive/ReCirCor/training_data/training_data/50289_PV.wav,1,-0.2554217,0.055328425,-0.35274017,-0.033429895,-0.2888664,0.25524703,-0.030682351,-0.035699435,0.07126658,0.05714755,-0.040029313,-0.2754524,-0.0995908,0.07983636,0.10553963,0.08362167,0.1526818,0.09994368,0.067778595,-0.038319465,1
249,250,/content/drive/MyDrive/ReCirCor/training_data/training_data/49839_TV.wav,1,0.25408283,-0.11607297,-0.2917869,0.07325533,0.292225,-0.19196294,0.11888973,-0.116788775,-0.058935236,-0.05689383,-0.015100092,-0.102887206,-0.027921055,-0.062862866,-0.01974945,-0.119362,-0.023784116,-0.071701,0.028534904,-0.0077893324,0
485,486,/content/drive/MyDrive/ReCirCor/training_data/training_data/50089_AV.wav,1,-0.25071403,0.05634872,0.3642048,0.09829797,-0.08727525,-0.32750794,0.26110664,-0.108641356,-0.19742443,0.022645716,0.024723621,-0.003577796,0.0483827,0.08112297,-0.082167044,-0.0011346441,0.027437704,-0.057875734,0.074787304,0.05821775,0
43,44,/content/drive/MyDrive/ReCirCor/training_data/training_data/2530_AV.wav,1,0.30362505,-0.1810156,0.8439823,-0.2694378,0.07149511,0.18283612,0.43432435,-0.009092188,0.40687698,0.40320203,-0.08436382,-0.08926863,-0.06651913,-0.2729987,-0.034972716,-0.25734162,-0.10141776,0.1018777,0.07101856,-0.01478443,0
519,520,/content/drive/MyDrive/ReCirCor/training_data/training_data/50111_AV.wav,1,-0.3263312,0.13579512,0.32981896,0.17396681,0.13476528,0.07431279,-0.18294968,-0.071944594,-0.11995789,-0.023785891,0.032267343,0.05152518,-0.06294394,-0.062897034,0.12065196,-0.029683756,-0.020098798,0.061389618,-0.108612165,0.107422985,0
474,475,/content/drive/MyDrive/ReCirCor/training_data/training_data/50080_AV.wav,1,0.26890084,-0.15254496,-0.5089001,-0.06217635,0.351366,-0.22588563,0.09598791,0.038510606,0.036822416,0.009959323,-0.0022439198,-0.064695776,-0.04281721,0.07986324,-0.12373453,-0.07247924,-0.051554274,-0.010666639,0.034101147,-0.10173598,0
410,411,/content/drive/MyDrive/ReCirCor/training_data/training_data/50034_MV.wav,1,1.799935,-0.6704693,0.095841095,-0.0054247524,0.20875025,0.044089578,-0.5868829,-0.2545471,-0.24196284,0.064618826,0.054059528,0.15483156,0.0028599305,0.39856085,0.07727879,-0.042232122,0.0920289,-0.033783413,-0.06552051,-0.19366011,0
458,459,/content/drive/MyDrive/ReCirCor/training_data/training_data/50074_TV.wav,1,0.21433507,-0.23952194,0.59372044,-0.4113575,-0.23042987,-0.4445609,0.10581193,0.08703545,0.1366742,-0.08559055,-0.057407267,-0.054795235,0.07378465,0.03730122,-0.120841265,-0.057338823,-0.02538945,-0.017464492,0.013491644,-0.10376028,0
254,255,/content/drive/MyDrive/ReCirCor/training_data/training_data/49842_MV.wav,1,-0.69458556,0.29795015,0.5752749,0.25684473,0.14008069,0.40467027,-0.21672739,-0.11997379,0.067070745,-0.3845333,-0.008465643,0.09034187,0.3145559,-0.001477283,-0.008926902,-0.0363106,-0.040119115,0.059375335,0.010145895,0.02058214,0
918,919,/content/drive/MyDrive/ReCirCor/training_data/training_data/50386_AV.wav,1,-0.45405456,0.14752913,-0.094003946,0.136606,-0.09849829,0.4746879,-0.15355992,-0.13014497,-0.06354519,0.018399846,-0.0025700442,0.14435752,0.13613053,-0.00879408,-0.13612248,-0.13869572,-0.0048697856,-0.123885274,-0.20859377,-0.01245975,0
81,82,/content/drive/MyDrive/ReCirCor/training_data/training_data/40840_AV.wav,1,0.12908,-0.164632,0.044984702,-0.29209575,-0.20924048,-0.5948305,-0.07471131,0.14729275,0.08842046,-0.023872573,0.20396776,0.07506508,0.018477673,0.04233292,0.055069845,-0.036122095,-0.033109132,0.12653898,-0.0746238,0.08218318,1
633,634,/content/drive/MyDrive/ReCirCor/training_data/training_data/50213_TV.wav,1,-0.15248512,0.004652067,-0.46733403,-0.026519181,-0.28768983,0.20547171,0.13357164,-0.049639184,-0.10047036,0.12196083,-0.11767989,-0.014044793,-0.24958174,-0.10885078,0.014428216,0.0071032066,-0.044605803,0.06594386,0.07841322,0.0016581374,0
264,265,/content/drive/MyDrive/ReCirCor/training_data/training_data/49854_MV.wav,1,-0.2575247,-0.030151986,-0.41755608,-0.21026763,0.27454665,-0.35106453,0.084769934,0.10270984,0.10382411,0.098339744,0.104756236,-0.1774686,0.12032823,-0.077015296,-0.047894955,0.10549862,0.025486749,0.09545076,-0.050533902,-0.072134055,0
322,323,/content/drive/MyDrive/ReCirCor/training_data/training_data/49980_MV.wav,1,0.04900559,-0.09163269,-0.21908778,-0.060469456,-0.21139647,0.24317665,0.050040733,0.1645116,-0.20191309,0.0026948538,0.12363337,-0.13204488,-0.041160993,0.026704075,-0.06608699,-0.09888671,0.052985445,-0.009537506,0.02619651,-0.09721369,0
763,764,/content/drive/MyDrive/ReCirCor/training_data/training_data/50281_TV.wav,1,-0.5888839,0.14894369,0.036517236,-0.01012099,-0.16238229,0.38747618,-0.12742963,-0.001373897,-0.04275839,-0.0006040919,0.30296376,-0.17214224,-0.02572129,-0.11008401,-0.03670612,-0.0016181114,-0.14033966,-0.022706758,0.028344374,0.047255747,0
92,93,/content/drive/MyDrive/ReCirCor/training_data/training_data/44514_MV.wav,1,0.03516412,-0.092002444,0.4926536,-0.15818459,-0.18325004,-0.37423456,0.08997242,-0.0011711707,-0.0005341534,-0.24205408,-0.08426321,-0.05168722,0.006536415,0.061897475,0.020033058,-0.025422545,-0.036647215,0.035605423,-0.06743469,-0.0613006,1
376,377,/content/drive/MyDrive/ReCirCor/training_data/training_data/50008_TV.wav,1,0.022961855,0.029534493,-0.10747024,0.22162092,-0.28685772,0.0188859,0.30972582,-0.1612581,-0.119222574,-0.040854,0.1794508,-0.17839111,0.01785383,0.056040376,0.042320527,-0.059019297,-0.072365955,0.044258043,-0.007055192,0.029279053,0
220,221,/content/drive/MyDrive/ReCirCor/training_data/training_data/49751_MV.wav,1,-0.30702204,-0.0401963,-0.45343298,-0.3305636,-0.49127007,-0.13246633,-0.10618702,0.21060397,0.023897717,0.34928575,0.10079664,0.27561387,-0.2014417,-0.0551064,0.105616614,0.16841662,-0.033841055,0.047116492,0.11579719,-0.07575002,1
315,316,/content/drive/MyDrive/ReCirCor/training_data/training_data/49974_TV.wav,1,0.33412555,-0.13967133,-0.07282169,0.07127946,0.22843911,-0.1530882,0.19060396,0.033301633,-0.08782821,-0.22226137,0.01606848,-0.019915884,-0.022114215,0.14236508,0.017994296,-0.1288544,0.024692897,0.08441039,0.054809004,-0.030385008,0
378,379,/content/drive/MyDrive/ReCirCor/training_data/training_data/50009_AV.wav,1,-0.36879903,-0.030763393,-0.29231715,-0.33859387,-0.41025224,0.041138012,-0.009732897,0.21461955,0.034111142,0.06490548,-0.029848287,-0.078984,0.041802023,-0.012099174,-0.073426746,0.0550084,-0.035031695,0.035274763,0.023732172,0.06972196,0
145,146,/content/drive/MyDrive/ReCirCor/training_data/training_data/49622_MV.wav,1,-0.35018927,0.02402357,0.06670703,-0.16759898,-0.09415384,-0.49579167,0.26631722,0.13712901,-0.027798414,-0.010369446,-0.07914729,0.11984485,0.26661795,-0.062418144,0.056586023,0.12894547,-0.073926754,0.008883143,-0.0032580865,0.02457385,0
440,441,/content/drive/MyDrive/ReCirCor/training_data/training_data/50061_AV.wav,1,0.055378806,-0.11341655,0.031008387,-0.13251203,0.17202868,-0.1526813,-0.23298967,0.0030007411,-0.108593,0.20870145,0.27260578,-0.10271775,-0.04611425,-0.122059494,0.041193243,0.042211805,-0.07966225,-0.13380979,0.07463953,-0.095421575,0
415,416,/content/drive/MyDrive/ReCirCor/training_data/training_data/50043_TV.wav,1,-0.22385283,0.020977277,0.19496039,-0.044855632,-0.19092622,-0.007566131,-0.04185762,0.04240711,-0.074035205,0.08413048,0.06510405,-0.03925909,-0.26387224,0.12019994,-0.023919256,0.019763721,-0.12353277,0.027004244,-0.032001138,-0.01644475,0
706,707,/content/drive/MyDrive/ReCirCor/training_data/training_data/50254_MV.wav,1,-0.4275239,0.07998516,0.2341078,-0.21786088,-0.42658472,-0.3174866,-0.08206724,0.06977856,0.219954,-0.096770205,0.0054562474,-0.050017897,-0.014541343,-0.022000367,0.24930128,0.13050692,0.13069011,-0.014520618,-0.12584692,0.059582207,0
537,538,/content/drive/MyDrive/ReCirCor/training_data/training_data/50118_TV.wav,1,-0.48193628,0.1233704,-0.43828836,0.12757811,-0.20332274,0.13056849,0.44543177,-0.16476753,-0.22786461,0.26891246,-0.29661083,0.21892782,0.048493076,0.10392518,-0.027823454,0.1331607,0.022394232,-0.049612463,0.06498361,-0.0402515,1
711,712,/content/drive/MyDrive/ReCirCor/training_data/training_data/50256_TV.wav,1,-0.36583954,0.11862206,-0.02372347,0.12761135,0.23546214,-0.0029278223,0.2409319,-0.11042129,0.03090431,-0.20003822,-0.20947348,-0.16990922,-0.033492457,0.06692876,-0.0337485,-0.024730045,-0.075456314,0.0738507,0.032751583,0.07941496,1
522,523,/content/drive/MyDrive/ReCirCor/training_data/training_data/50111_MV.wav,1,-0.34678623,0.11149807,-0.1108066,0.0751599,-0.19439971,0.3136876,-0.07279501,-0.034117047,-0.024807204,-0.07541288,-0.18983133,0.0939319,-0.22711177,-0.07702568,0.11033114,-0.07929818,-0.05993319,0.05525968,0.07500974,0.08790114,0
57,58,/content/drive/MyDrive/ReCirCor/training_data/training_data/33151_TV.wav,1,-0.06438678,-0.01870708,-0.48786625,0.021043198,0.35244423,-0.25914583,0.29150647,-0.06849067,0.12467773,-0.0630198,-0.11860383,-0.010905667,0.03398222,0.10217291,-0.022425475,0.0118114315,-0.04261369,-0.046869162,0.04025418,-0.02233332,1
927,928,/content/drive/MyDrive/ReCirCor/training_data/training_data/50391_TV.wav,1,-0.041077502,-0.042193193,0.5740678,-0.15764183,-0.19348945,-0.31815764,0.08298265,0.12620202,0.123693585,-0.16081418,-0.121624805,-0.050992284,-0.10454666,-0.030127881,0.030517455,-0.10615921,-0.07736107,-0.037584223,-0.011959665,-0.01961324,0
170,171,/content/drive/MyDrive/ReCirCor/training_data/training_data/49659_TV.wav,1,-0.28406838,0.058952656,-0.35537764,0.048657805,-0.2443629,0.23492186,0.18594638,-0.10008299,-0.09493435,0.054251853,0.058160026,-0.111054644,-0.052703075,-0.061370783,0.028584132,-0.024272796,-0.17383862,-0.058173757,0.015253103,-0.10396668,0
287,288,/content/drive/MyDrive/ReCirCor/training_data/training_data/49931_TV.wav,1,-0.46649724,0.10714865,0.6033687,-0.06423112,-0.023541957,0.066632114,-0.12414883,0.06148571,-0.05372163,-0.19097312,-0.10307517,-0.29924232,0.037611917,-0.065554336,0.02088664,0.09655592,-0.004851308,-0.04274216,0.08381784,0.027734693,1
294,295,/content/drive/MyDrive/ReCirCor/training_data/training_data/49952_MV_1.wav,1,-0.62304056,0.21760878,-0.40204486,0.15267074,0.008795446,0.5968569,-0.071766615,-0.10017578,0.1409216,0.025337022,0.09922006,-0.22226639,0.014025759,0.08214317,-0.17094414,0.035668734,0.16505453,0.0913951,0.03544195,-0.049109712,0
159,160,/content/drive/MyDrive/ReCirCor/training_data/training_data/49631_MV.wav,1,0.08821347,-0.11954757,-0.46377212,-0.1389224,-0.2852441,0.20604303,0.10309699,-0.045518436,-0.09773309,0.005606649,-0.14034887,-0.0729763,0.21471472,0.08334245,0.1510373,0.0065921666,-0.057440896,-0.06961981,0.10072227,0.009237262,0
22,23,23.wav,0,4.7610784,9.104501,-0.010953395,-1.9069289,0.109833874,0.051820386,-0.05702628,-0.055320665,-0.26353627,0.08575878,-0.04309484,-0.04429731,0.047960434,-0.14753468,-0.33119607,0.035131488,-0.03995061,-0.106917776,0.16494113,-0.06365158,1
326,327,/content/drive/MyDrive/ReCirCor/training_data/training_data/49983_MV.wav,1,-0.2459077,-0.027244456,0.05852112,-0.19059573,-0.3062744,-0.040942807,-0.0025128014,0.04361481,-0.026818004,0.050906576,-0.09273608,0.045726202,-0.05498956,-0.011098924,-0.1383319,-0.0454737,-0.029590199,-0.008387547,-0.08703807,-0.052204967,0
127,128,/content/drive/MyDrive/ReCirCor/training_data/training_data/49574_MV.wav,1,0.1632934,-0.1009978,0.30122694,-0.003915973,-0.06357085,-0.27831164,-0.19207698,-0.050136812,-0.27338392,0.16467011,0.15853973,0.10845289,0.11574302,-0.10746168,0.00070094306,-0.0549987,0.15344377,-0.052668612,-0.12927249,-0.10443974,1
869,870,/content/drive/MyDrive/ReCirCor/training_data/training_data/50341_AV.wav,1,0.8365638,-0.4514703,0.078894235,-0.36381435,0.24750923,-0.091769144,-0.20719065,0.05180637,0.097495876,-0.080149055,-0.0877388,-0.08162288,-0.050125223,0.23448075,0.13970467,-0.17066818,-0.21732788,0.00024974268,0.10400139,-0.028878368,0
607,608,/content/drive/MyDrive/ReCirCor/training_data/training_data/50168_PV.wav,1,-0.502795,0.19874197,0.48447743,0.12834547,-0.03754226,0.050304696,-0.2743549,0.036998197,0.0530847,-0.04311075,0.20407051,0.15968132,-0.22716713,0.014547135,0.095298745,0.0068466733,0.046583973,0.0007399772,0.19546472,0.0032642386,0
397,398,/content/drive/MyDrive/ReCirCor/training_data/training_data/50023_MV.wav,1,-0.32317957,0.015365795,-0.36914438,-0.1368829,-0.32294467,0.16624051,0.09902596,0.08820686,-0.027400205,0.03336434,-0.1995683,0.029790305,0.008475066,-0.002344298,-0.056566454,-0.034070667,-0.10487829,-0.042605285,0.056042098,0.008086656,0
821,822,/content/drive/MyDrive/ReCirCor/training_data/training_data/50318_TV.wav,1,-0.09583177,0.049472798,-0.5300978,0.0661093,0.45055085,-0.03470293,0.007889466,-0.031676095,0.023876568,0.11646746,-0.03566371,0.070085794,-0.1250888,0.064431764,0.032001235,-0.042852722,-0.0073468764,0.1013116,0.1399182,0.033404723,0
205,206,/content/drive/MyDrive/ReCirCor/training_data/training_data/49735_TV.wav,1,0.15487978,-0.098813236,-0.1230609,-0.028575102,-0.23432265,0.10862591,0.04065173,0.04918411,-0.1532884,-0.027857766,-0.11553142,-0.10886627,0.037569605,-0.036166213,-0.00084098754,-0.010898603,-0.13365526,0.09783875,-0.068425775,-0.015607594,0
788,789,/content/drive/MyDrive/ReCirCor/training_data/training_data/50297_MV.wav,1,-0.54245925,0.18316363,0.09318138,0.15892085,0.35144582,0.09689585,0.032459363,-0.050784826,-0.041565627,-0.14113815,-0.20854536,0.31349,0.26520994,-0.04115553,0.016848003,-0.018898005,-0.20330156,0.0038639207,-0.06399358,0.027584162,0
648,649,/content/drive/MyDrive/ReCirCor/training_data/training_data/50219_MV.wav,1,0.55683297,-0.2841815,0.19669558,-0.08235675,-0.10108119,-0.1207897,-0.19542687,0.10645777,-0.39089224,0.076944105,0.11475486,0.028492168,0.08656518,0.18021433,0.012967506,-0.07914145,-0.004972011,0.011459499,0.08689606,0.05046859,0
299,300,/content/drive/MyDrive/ReCirCor/training_data/training_data/49960_PV.wav,1,0.080637954,-0.041056376,0.42275298,0.11835143,0.044659145,0.017905688,-0.09830228,-0.028515663,-0.28453547,0.05202492,0.23314165,-0.27022463,0.0019887653,0.032678146,0.010222593,0.026282094,-0.12742022,-0.027499821,-0.027161097,0.0639486,0
748,749,/content/drive/MyDrive/ReCirCor/training_data/training_data/50276_PV.wav,1,-0.36220542,0.13021888,0.073406555,0.12985754,-0.22177455,-0.16932492,0.1529545,-0.10392887,-0.061509337,0.14714083,0.12455399,0.107673936,-0.044207275,0.08457449,0.07510196,0.089127176,0.17933492,0.03442695,0.0164794,0.011000376,0
